0,1564348649,Mon Apr 20 03:02:56 PDT 2009,NO_QUERY,KatieCav3,I guess sleeping isnt an option tonight 
1,1556337297,Sat Apr 18 22:27:24 PDT 2009,NO_QUERY,TereWontStop,i just got home 
0,1675886034,Fri May 01 20:33:54 PDT 2009,NO_QUERY,AlluringBri,just got done working out and now i'm sore 
1,1558290066,Sun Apr 19 07:54:44 PDT 2009,NO_QUERY,jessiespitzley,Spending time with Daleele today! 
0,1559998271,Sun Apr 19 12:35:11 PDT 2009,NO_QUERY,singswell,Aww my cousins are gone! It's peaceful now...I miss them already 
0,1560002613,Sun Apr 19 12:35:49 PDT 2009,NO_QUERY,simbourk,"Demi-marathon, 1h43 + 5 ampoules... Ouch calisse. "
1,1548614693,Fri Apr 17 21:27:22 PDT 2009,NO_QUERY,pwillissr,Came from a video shoot this evening. Found a new great vendor for CustomPCPlanet.com. Tomorrow is another day 
0,1677922206,Sat May 02 04:41:21 PDT 2009,NO_QUERY,Pandrose,"what can I do, planning for leaving Paris almost done, it's just why I fall in love "
1,1468164410,Tue Apr 07 00:04:00 PDT 2009,NO_QUERY,trisharenee11,@Willie_Day26 i love you willie! 
0,1557256038,Sun Apr 19 02:57:57 PDT 2009,NO_QUERY,jaredgunthorpe,gaahrharhas! cant find his car keys 
0,1564773352,Mon Apr 20 04:52:31 PDT 2009,NO_QUERY,z0manifest,"Is suffering from, &quot;Lack of Internet Access&quot;, so bare with me if I don't respond as quick as I used to "
1,1556336273,Sat Apr 18 22:27:12 PDT 2009,NO_QUERY,biancashardcore,Fabian donovan and thomas at the house 
0,1677820361,Sat May 02 04:09:52 PDT 2009,NO_QUERY,Graftacus,is chugging Chunky Lemsip! Feeling a little peeky &amp; Prevention is better than the cure! Hope it's not Hog Flu.... Again 
0,1556082714,Sat Apr 18 21:35:22 PDT 2009,NO_QUERY,james_dunn,these new Windoze commercials make me queasy 
0,1556957712,Sun Apr 19 01:13:20 PDT 2009,NO_QUERY,dbdc,@VioletsCRUK Think i mitev ruined any chance of sunshine here. Left shorts out last night 2 wear 2day. Usually kiss of death 2 sunshine! 
0,1548780137,Fri Apr 17 21:57:11 PDT 2009,NO_QUERY,icalianelephant,2 episodes away from being caught up...  
0,1555732124,Sat Apr 18 20:32:12 PDT 2009,NO_QUERY,OStephy,@joerogandotnet Whats happened to chuck liddell...  I'm bummed..
1,1559740565,Sun Apr 19 11:55:51 PDT 2009,NO_QUERY,GraceShackleton,"@kevinpollak watched your show its great, I told some friends and now they are watching it hah! "
1,1553367848,Sat Apr 18 14:04:45 PDT 2009,NO_QUERY,Mellyy13,Studying addictions psychology ... last exam next week ! Can't wait for Summmmerr 
1,1467936944,Mon Apr 06 22:53:47 PDT 2009,NO_QUERY,nadimhaque,"@point_moot Odd, I was just listening to the scotch_mist version of &quot;15 Step&quot; when you replied. "
0,1573668587,Tue Apr 21 02:16:19 PDT 2009,NO_QUERY,AnirudhBhalotia,"Sometimes when I don't get proper sleep @ nite, I sleep in the afternoon. But when I do sleep in the afternoon I cant sleep @ nite ! "
1,1564170791,Mon Apr 20 02:08:11 PDT 2009,NO_QUERY,shrifootring,@Joe_Librarian Did you get your stew yesterday? ;-) So exactly where is this whippet kenneled!!  
0,1557831589,Sun Apr 19 06:11:57 PDT 2009,NO_QUERY,WorldsDresser,This Kinerase extreme lift is breaking me out 
1,1548913541,Fri Apr 17 22:22:44 PDT 2009,NO_QUERY,Chris_Chaos,"just read some twilight, gonna watch a movieeeee "
0,1468246546,Tue Apr 07 00:31:23 PDT 2009,NO_QUERY,makeupbyjcell,@PrinceDavey aww no invite??  lol jk. coolness for the day off!
1,1556012711,Sat Apr 18 21:21:58 PDT 2009,NO_QUERY,southerngirl83,where's everyone at tonight? 
1,1559873852,Sun Apr 19 12:16:04 PDT 2009,NO_QUERY,sandandsilk,"@missviolet  Cool! I'll have to check that out, thanks for the recommendation. "
1,1467954502,Mon Apr 06 22:58:49 PDT 2009,NO_QUERY,coriluvnthedon,"@DefyGravity81 damn B, espanol and francais? you are one talented lady "
1,1551117008,Sat Apr 18 08:11:40 PDT 2009,NO_QUERY,beautifulpirate,@elisabethseng I also do custom orders... 
0,1557556148,Sun Apr 19 04:49:02 PDT 2009,NO_QUERY,mejustjuls,sorry no pics of herne Bay  ... you'll have to ask @tibstea for those
1,1468038980,Mon Apr 06 23:23:34 PDT 2009,NO_QUERY,mishaburich,"@sarakgee  im not sur ehon, im coming with 2 more people, we have like 10 days. How bout ya'll come ot LA? "
0,1676821584,Fri May 01 23:19:35 PDT 2009,NO_QUERY,Rebelled,why does no one like bionic commando online? I love it more then any other multiplayer and no one wants to play. 
0,1557672622,Sun Apr 19 05:26:31 PDT 2009,NO_QUERY,fiberdeviant,we didnt get a new doggie... we called and he had already been adopted.      so i will keep looking for perfect poodle 2 add 2 our family
1,1557018448,Sun Apr 19 01:33:23 PDT 2009,NO_QUERY,taryn205,Going to bed...I'm pooped!! 
0,1564779029,Mon Apr 20 04:53:46 PDT 2009,NO_QUERY,Twigathy,@bencc ruhroh. Wonder what this means for OpenSolaris + java 
0,1563829091,Mon Apr 20 00:27:23 PDT 2009,NO_QUERY,Copple,Up early gonna buy some running Shoes my current ones are pooped! Might have to ride to wales tom morn to retrieve lost bike helmet. 
0,1573104756,Mon Apr 20 23:44:26 PDT 2009,NO_QUERY,pinkpebs,@pebbles1066 what's stopping you? 
0,1553672192,Sat Apr 18 14:54:05 PDT 2009,NO_QUERY,Courtney1650,"im lonely  keep me company! 22 female, El Paso - Texas"
1,1559971785,Sun Apr 19 12:31:06 PDT 2009,NO_QUERY,jillahkillah,"@ashleeberlyn umm; kiss you all over, a song about u, body and soul, tell me what your sippin on... &amp;a couple more. theyre good "
1,1564507527,Mon Apr 20 03:49:11 PDT 2009,NO_QUERY,aburrows,"@FootballRamble Indeedy, and it was supurb! Another cracking Ramble! Especially talking about liverpool "
0,1573131843,Mon Apr 20 23:50:57 PDT 2009,NO_QUERY,Luneowl,@Fungible Cool stuff always happens when I'm at work. 
1,1557497849,Sun Apr 19 04:28:42 PDT 2009,NO_QUERY,Wollack,@amp451 Big good morning from England 
1,1564349322,Mon Apr 20 03:03:09 PDT 2009,NO_QUERY,digitalista,very proud of Razorfish UKs online ad for ASDA - they challenged us to cut our costs - so we did  http://bit.ly/FAzjv
0,1468573554,Tue Apr 07 02:29:51 PDT 2009,NO_QUERY,jnjr83,@babyvtec yeah.. Hw 
1,1564332573,Mon Apr 20 02:58:20 PDT 2009,NO_QUERY,angelsgirl,thinking that's its great that britney's ghost writer is following on twitter! i feel so honoured! 
1,1557918483,Sun Apr 19 06:34:09 PDT 2009,NO_QUERY,lynnakay,@Liz_Henriques It is a sunny morning here which makes it a beautiful morning for opening door for free AC 
1,1557713781,Sun Apr 19 05:38:52 PDT 2009,NO_QUERY,brice_b,@yoyoplaboom Bah apr�s mon brunch why not 
1,1469903022,Tue Apr 07 07:45:40 PDT 2009,NO_QUERY,clairelouisef,@nihcberry @allenjesson @Sarah_Turner @tonyeldridge thanks heaps for the follow   how are you?
0,1556137664,Sat Apr 18 21:46:13 PDT 2009,NO_QUERY,Lexi_83,@SwayShay HAHA! Or maybe he did not notice? He seems to be ignoring us all 
1,1557016512,Sun Apr 19 01:32:45 PDT 2009,NO_QUERY,Arrukima,"Congratulations, i hate you "
1,1557763811,Sun Apr 19 05:53:39 PDT 2009,NO_QUERY,hanaoxley,is going to do some work out in the sun 
0,1553113715,Sat Apr 18 13:24:33 PDT 2009,NO_QUERY,Je_suis_peur,"Stupid female biology has me feeling really sick.  Played soccer with my dog a little, but I'm exhausted and in pain. Gah. T please?"
1,1550907475,Sat Apr 18 07:36:07 PDT 2009,NO_QUERY,clarasdiary,For me it's 1. Jonas Brothers 2. Demi Lovato 3. Miley Cyrus ... 
1,1550937188,Sat Apr 18 07:41:10 PDT 2009,NO_QUERY,AnnaRay,Getting ready to go wedding dress shopping with my cousin Cassie...for her 
0,1676659950,Fri May 01 22:44:45 PDT 2009,NO_QUERY,Mstamps,"got shitfaced last nite &amp; had unprotected sex with a stranger, think i might be pregnant "
0,1470148451,Tue Apr 07 08:29:33 PDT 2009,NO_QUERY,alexagirl,5 months since the Metro Station &amp; Cash Cash concert 
0,1558784484,Sun Apr 19 09:23:34 PDT 2009,NO_QUERY,Mofette,Last update retracted - I was too happy to think of that piece of shit author being sued to remember to check for a source. It's made up 
1,1557663196,Sun Apr 19 05:23:29 PDT 2009,NO_QUERY,TallStoriesBook,"@BOOKSA It is a pleasure, we are trying to encourage  a  South Africa, book-twitter community...slow work "
1,1555984937,Sat Apr 18 21:16:46 PDT 2009,NO_QUERY,michaelroark,http://TwitPWR.com/b44/ me2everyone is free to join FREE. It would really help me out if you could create an account ! 
1,1556041105,Sat Apr 18 21:27:27 PDT 2009,NO_QUERY,LeeAnnAnderson,41 days....aaaahhhheeeecckkk!!!! :O) WOOO  SOOO Excited!!! Esp. to see my girls!!! :O)
0,1573509408,Tue Apr 21 01:30:27 PDT 2009,NO_QUERY,KidFromDhaka,@Nasef It's not fair  btw how is internet speed in heaven? what they are using? 3g/wifi/wimax/broadband?
0,1557492227,Sun Apr 19 04:26:36 PDT 2009,NO_QUERY,Aliina1,2morrow back in school.  so today I'm gonna be soooo lazy and i will enjoy 
1,1556779122,Sun Apr 19 00:18:20 PDT 2009,NO_QUERY,manuelruizjr,just finished playing rockband.. fixing this thing and sleeping.. 
1,1557784967,Sun Apr 19 05:59:39 PDT 2009,NO_QUERY,KittyLovedPain,"@mayhawkeprime Ha! No, Tuesday is a person, a tatooist who I'm secretly in love with  well, not so secretly actually..."
1,1559808400,Sun Apr 19 12:06:02 PDT 2009,NO_QUERY,peajez,"I just got so deep with my two good friends! We agree to disagree, but I love them anyway "
1,1557243155,Sun Apr 19 02:52:51 PDT 2009,NO_QUERY,_ctchmeifyoucn,going to see kate 
0,1553399169,Sat Apr 18 14:09:46 PDT 2009,NO_QUERY,20tauri,@forager23 We just saw a raccoon in Central Park...everyone says it must be rabid 
1,1556404614,Sat Apr 18 22:42:32 PDT 2009,NO_QUERY,soulamaazing,Today was pretty crackin. Happy birthday Ilyssa 
0,1467858363,Mon Apr 06 22:32:12 PDT 2009,NO_QUERY,schammy,Downloading NIN's new album &quot;the slip&quot; - when the hell did this come out? I'm so behind the times these days 
1,1468681939,Tue Apr 07 03:08:17 PDT 2009,NO_QUERY,arcadianlady,"Ah, breakfast is a great meal  now I'm listening to Stephen Fry narrate Harry Potter- bliss"
1,1555959069,Sat Apr 18 21:11:57 PDT 2009,NO_QUERY,mattgcn,"@rpecknold Dude you're golden, don't beat yourself up over it "
0,1676711507,Fri May 01 22:55:36 PDT 2009,NO_QUERY,lisetteayon,Shit load of pizza and pasta and breadsticks!! Oh my heck. FATTY. FATTY. FATTY. 
1,1564453000,Mon Apr 20 03:33:44 PDT 2009,NO_QUERY,ScreenOrigami,@nohypeActivist Gratuliere! Saubere Arbeit! 
0,1557271251,Sun Apr 19 03:03:28 PDT 2009,NO_QUERY,is_selene,@SirEdwardCullen aww. 
0,1557260155,Sun Apr 19 02:59:31 PDT 2009,NO_QUERY,CoreyWho,"@leighruyle No Goodnik.   I'm sorry to hear it , my dear."
0,1556787656,Sun Apr 19 00:20:45 PDT 2009,NO_QUERY,StephanieCaruso,"stuck it out for relay for life as long as I could, sad to be missing out thoug "
1,1557149312,Sun Apr 19 02:17:49 PDT 2009,NO_QUERY,righttodream,@MariahCarey I missed the ntt's! daaamn! my morning song too  nothin' like fly like a bird to wake you up and smile xx
0,1572934430,Mon Apr 20 23:04:55 PDT 2009,NO_QUERY,dokpreet,@meenususanna hi!!! long time no hear or c  boo hoo hoo
1,1558825161,Sun Apr 19 09:30:24 PDT 2009,NO_QUERY,matthewestrella,"Cleaning my parents trucks, for a quick 100 bucks! Sounds sexy to me! "
1,1559098324,Sun Apr 19 10:15:13 PDT 2009,NO_QUERY,taylorxanne,@ncpaddler lol thats good 
1,1556941468,Sun Apr 19 01:07:55 PDT 2009,NO_QUERY,darraghdoyle,@Healium i'll be the out of place one with CREW in big red letters on a black(ish) t-shirt. It sure is a great community alright 
1,1469269486,Tue Apr 07 05:49:53 PDT 2009,NO_QUERY,MikeBates,@Sky_Bluez Then you need a better class of clients. 
1,1548528431,Fri Apr 17 21:12:19 PDT 2009,NO_QUERY,ellaxo,Dinosaur shaped I should say 
1,1556551121,Sat Apr 18 23:17:32 PDT 2009,NO_QUERY,nicole85,"@sweska yup. i participate in topics that my friends have, and if its something to be said in private, i DM them instead "
0,1562353822,Sun Apr 19 19:47:05 PDT 2009,NO_QUERY,wowashley,@boundtogether awww that sounds horrible  you made it out ok though?
0,1469212929,Tue Apr 07 05:37:45 PDT 2009,NO_QUERY,marybethbeech,I couldn't be less prepared for my 11 AM finance exam...  And I can't seem to make myself do anything about it 
1,1559546144,Sun Apr 19 11:25:28 PDT 2009,NO_QUERY,RPattz4_DEJA,"@xJasper_CullenX sun! i love sun, lol.. you were with friends?  shopping sounds like fun!"
0,1559833847,Sun Apr 19 12:09:55 PDT 2009,NO_QUERY,tylerpetersen,@ItsMissRiot Actually she is really bad live.  I still am Gaga over her though!
1,1557245759,Sun Apr 19 02:53:57 PDT 2009,NO_QUERY,partyzona,the sun is shining and life is wonderful 
0,1677746151,Sat May 02 03:45:32 PDT 2009,NO_QUERY,blottedcopybook,I've just realised that I've attained that age where &quot;fun weekend activities&quot; include trips to DIY stores. I'm off to B&amp;Q to buy turf 
0,1573343463,Tue Apr 21 00:44:33 PDT 2009,NO_QUERY,krist0ph3r,unfortunately work rears it's ugly head again. looks like today is gonna be a mostly offline day 
0,1551679108,Sat Apr 18 09:41:32 PDT 2009,NO_QUERY,kayzigg,"@missdietz i dont know how i got that many followers but i think ive peaked   i wish i didnt have to work tonight, drinks outside=amazing!"
1,1468667902,Tue Apr 07 03:03:21 PDT 2009,NO_QUERY,kt_m,@Midgley so wot r u workin on @ th mo - wot can we c u in nxt? i luved u in cutting it - katie x 
1,1557388188,Sun Apr 19 03:48:31 PDT 2009,NO_QUERY,voiceoverartist,@zocookie fab . I've got one I'll send you too. Weird pic.  xx
1,1555985156,Sat Apr 18 21:16:48 PDT 2009,NO_QUERY,Cuppeycakez,ummmm....waching tv and drinking PEPSI!!! yummey 
0,1555784283,Sat Apr 18 20:41:02 PDT 2009,NO_QUERY,EKilroy,is sad to have just found out that rob lowe does not in fact have a twitter 
0,1553637400,Sat Apr 18 14:48:20 PDT 2009,NO_QUERY,lacestockings,I hate the 360 degree view mirrors in changing rooms. Now having a bad hair and fat day 
0,1550675271,Sat Apr 18 06:54:30 PDT 2009,NO_QUERY,zulusafari,"wow, I've used 130MB today of bandwidth. Not a good thing since our whole org has 6GB for the whole month "
1,1557414435,Sun Apr 19 03:58:29 PDT 2009,NO_QUERY,katie_sheehan,"Happy Birthday Mare,  (Reeeeeeeeal Old)"
0,1556480675,Sat Apr 18 23:00:14 PDT 2009,NO_QUERY,redchinese19,@HappyCassie you called me meany first! 
1,1557387288,Sun Apr 19 03:48:10 PDT 2009,NO_QUERY,tandaradie,@thebigoptimist fingers crossed 
0,1677610514,Sat May 02 03:01:16 PDT 2009,NO_QUERY,TGP73,Toy run is turning into Suzanne shops for clothes she probably will not ever wear 
1,1557136870,Sun Apr 19 02:13:21 PDT 2009,NO_QUERY,princesscharlie,Pancakes anyone? 
0,1558728103,Sun Apr 19 09:13:56 PDT 2009,NO_QUERY,shaunarawrr_x,blehh. i dont wanna go back to schooooool  5/6 weeks-ish till summer holidays though. XDDDDDD
1,1564285024,Mon Apr 20 02:43:51 PDT 2009,NO_QUERY,MaKUltra,@Phil_Dawson Oh congrats mate I defo getting a lottery ticket on way home from work now 
1,1553114052,Sat Apr 18 13:24:35 PDT 2009,NO_QUERY,valeriecastillo,such a pretty day in la 
1,1556313308,Sat Apr 18 22:22:04 PDT 2009,NO_QUERY,ohlovelyinga,"@necolebitchie http://twitpic.com/3kxxc - Awww, she's the chocolate version of you! So cute. "
1,1553522623,Sat Apr 18 14:29:42 PDT 2009,NO_QUERY,Djalfy,http://www.myspace.com/angelafrance  &lt;&lt; mine you should add me if your on myspace xx 
1,1553209334,Sat Apr 18 13:39:32 PDT 2009,NO_QUERY,K_Hoshyy,@kentgarrison omg omg where  x
1,1469759964,Tue Apr 07 07:20:17 PDT 2009,NO_QUERY,Trula,@MacDavid hey david!!! thanks for your kind words about my site 
1,1558825436,Sun Apr 19 09:30:26 PDT 2009,NO_QUERY,Kalishnikova,@Charil Gotta love NY's spastic weather patterns. It'll be so nice one day then the next it'll be doomsday  God I love it here
1,1555732266,Sat Apr 18 20:32:13 PDT 2009,NO_QUERY,shaunacausey,@PDXsays  I like #trying to get to the SM day next week. You mean the Voluntweetup? Yes! Come: http://twtvite.com/pojoq5  www.caresday.net
1,1557268993,Sun Apr 19 03:02:35 PDT 2009,NO_QUERY,sarahprout,@coachcreative thanks Dan. Very kind of you 
1,1556973241,Sun Apr 19 01:18:32 PDT 2009,NO_QUERY,karlturnbull,"@makemineamac that looks awsome , give it a go "
0,1554403041,Sat Apr 18 16:54:06 PDT 2009,NO_QUERY,wkatzen,Waiting to see Bill Callahan... alone 
1,1564522452,Mon Apr 20 03:53:15 PDT 2009,NO_QUERY,rtayag,"Shirt printers, that is "
0,1551236180,Sat Apr 18 08:30:45 PDT 2009,NO_QUERY,yea2n3is5,@joeynigro sounds good man.. i have to write like 3 papers.. 2 this weekend and one during the week.. kinda sux  i don't have much time
0,1677643349,Sat May 02 03:11:50 PDT 2009,NO_QUERY,crazychesta,@ChickaCHARCOAL awww I miss you too baby. 
1,1554197043,Sat Apr 18 16:20:07 PDT 2009,NO_QUERY,the_christopher,@zakstardust I've got some PMR 446 kit somewhere. I might start Caroline 532 on channel 2 
0,1555869626,Sat Apr 18 20:56:00 PDT 2009,NO_QUERY,jsizzl,"@KoiFishSushi I kinda felt the same.  The more I play, the more I enjoy.  Still having trouble stepping up to the next difficulty though "
0,1469473623,Tue Apr 07 06:29:29 PDT 2009,NO_QUERY,pratt,"Never taking prescribed pain meds again. Still sick to my stomach, but no where near as bad as last night. "
0,1553887006,Sat Apr 18 15:29:02 PDT 2009,NO_QUERY,DanielleCain,it was supposed to be warm today. now its raining 
0,1554043507,Sat Apr 18 15:54:51 PDT 2009,NO_QUERY,SoDwn2Mars,((SIGH)) I SOOOO AM NOT IN THE MOOD FOR TODAY....NOPE NOT AT ALL. 
0,1677088531,Sat May 02 00:24:36 PDT 2009,NO_QUERY,PaterzAttack,stupid keyboard! that was meant to be a 
1,1468682448,Tue Apr 07 03:08:26 PDT 2009,NO_QUERY,ellenboe,it's great wether !! i love the sun and julia my darling yesterday it was so funny *smile* 
1,1468920588,Tue Apr 07 04:24:46 PDT 2009,NO_QUERY,inky,@elliottcable I prefer @poopdiary meself. 
1,1557388480,Sun Apr 19 03:48:37 PDT 2009,NO_QUERY,SFrankenstein,"@tommcfly I know what u can do.. visit Spain!  yes, I'm so irritating always sayin COME2SPAIN, but it's true... Spain it's so nice  xx"
1,1557428749,Sun Apr 19 04:03:28 PDT 2009,NO_QUERY,EmilyB_x,wooppp a hot Sunday lunch calls my name. will be back later this afternoon to tweet some more 
0,1557839063,Sun Apr 19 06:13:57 PDT 2009,NO_QUERY,dazzleme794,"is back to school tomorrow, got a lot of homework to do "
0,1564646380,Mon Apr 20 04:24:00 PDT 2009,NO_QUERY,briya_xx,hates fighting!! 
0,1574100303,Tue Apr 21 04:14:53 PDT 2009,NO_QUERY,LilithHecate,@vaginasaurus It can't just be from driving b/c both of my arms are like that too.  They're like 5 shades darker than the rest of my body.
1,1558883750,Sun Apr 19 09:40:07 PDT 2009,NO_QUERY,goldhints,It's time to sleep. Good night 
0,1677422282,Sat May 02 02:00:04 PDT 2009,NO_QUERY,tweetpet,@chromachris  Clean Me!
1,1558214974,Sun Apr 19 07:39:41 PDT 2009,NO_QUERY,DaveBenjamin,"@AmberCadabra I make a really tasty fruit smoothie, crepes, and banana fosters french toast.  Can I be included #brunchrules "
0,1573894791,Tue Apr 21 03:21:41 PDT 2009,NO_QUERY,NatashaWhiteley,I just found a box full of unfinished knitting that my mom was making for kami 
0,1468948127,Tue Apr 07 04:32:28 PDT 2009,NO_QUERY,Theiya,"There is much to be said for drunken singing. Shopping time now, plans for party under way! Doctors apts   but must be done. SPRING HERE!"
0,1573109072,Mon Apr 20 23:45:24 PDT 2009,NO_QUERY,jkneen,3 mile walk with dogs and now need to get to work. Still can't shake this damn cough - over a week with it 
1,1556143503,Sat Apr 18 21:47:23 PDT 2009,NO_QUERY,kisatterwhite,OH..lol..and my Bog Crumbs Profile too  http://www.bigcrumbs.com/crumbs/viewMyProfile.do
0,1468865757,Tue Apr 07 04:08:19 PDT 2009,NO_QUERY,XoXoMieXoXo,I think i sprained my pinky last night  Its swollen and its hurting. Aww man.
1,1557441738,Sun Apr 19 04:08:10 PDT 2009,NO_QUERY,TrishaVanHouten,@nonafairuz F.U and your 200 more followers haha 
1,1556590518,Sat Apr 18 23:27:55 PDT 2009,NO_QUERY,jjjaz,"Omg, we got austar in our villa! Can u say SWEET DUDE! gossipgirl sheayehh "
1,1557089673,Sun Apr 19 01:57:36 PDT 2009,NO_QUERY,seximamanikki,Today is the beginning of the rest of my life 
1,1469131335,Tue Apr 07 05:19:32 PDT 2009,NO_QUERY,Jimisontweeter,@fictionals your nose is clogged? use a plunger then 
0,1676098778,Fri May 01 21:05:42 PDT 2009,NO_QUERY,supervelerey,is listening to miserable at best &amp; miss malyda so damn much! 
0,1556355817,Sat Apr 18 22:31:26 PDT 2009,NO_QUERY,amykay1,I'm cold...   it's 62 degrees outside and the dang air conditioner is on...WTF?!?
0,1468209388,Tue Apr 07 00:18:42 PDT 2009,NO_QUERY,khanhlnq,@ChauV I has so many things to do 
1,1558291647,Sun Apr 19 07:55:01 PDT 2009,NO_QUERY,TheGeekyouSeek,@gingerbittybird I will definitely consider it!   &lt;3
1,1559579746,Sun Apr 19 11:30:45 PDT 2009,NO_QUERY,BawldGuy,"@billlublin Hey Bill, what's happening to your Phils? I think Padres coaches haven't told our kids who're they're playing. "
1,1558216597,Sun Apr 19 07:40:00 PDT 2009,NO_QUERY,IBtres,@Cztron  thank u!!! you're the beeeessst!
0,1573920398,Tue Apr 21 03:28:50 PDT 2009,NO_QUERY,GeorgiaPeach777,KARMA'S A TRIP!!! I still don't have a voice.  
0,1677106924,Sat May 02 00:29:26 PDT 2009,NO_QUERY,arron31,I wonder what happened to my zombie flu background  EPIC FAIL!
0,1551049155,Sat Apr 18 08:00:32 PDT 2009,NO_QUERY,fredowknplay,is taking care of his sick mother today. 
1,1468668905,Tue Apr 07 03:03:42 PDT 2009,NO_QUERY,jeffhandley,@gblock Of course dude -- you always have a gentle way of saying I'm completely wrong.  
1,1551116208,Sat Apr 18 08:11:33 PDT 2009,NO_QUERY,redstarcreative,@microedge No - Oldham Athletic fan here 
1,1563812703,Mon Apr 20 00:22:55 PDT 2009,NO_QUERY,spahrvanderhoek,"Smiling on Monday morning  Back to work now, lotta stuff to manage."
0,1678006874,Sat May 02 05:05:12 PDT 2009,NO_QUERY,joysokol,"@lovecomatose yepyep in Sydney, I go to hillsong myself, but we missed the recording this year.  bit hard with baby around to go to it!"
1,1559740411,Sun Apr 19 11:55:47 PDT 2009,NO_QUERY,mmmbisto,My copy of &quot;She's All that&quot; is fudged! Waaaaaa!  Just put in a bid on ebay for a new copy. Loves that feel good film 
0,1556901221,Sun Apr 19 00:55:14 PDT 2009,NO_QUERY,carousella,"@Ollien33 OLIVER! Oh dear. A couple more friends came at around 11:30/midnight, it was a pity you'd left already.  Next time!"
0,1557829762,Sun Apr 19 06:11:27 PDT 2009,NO_QUERY,annief1,"Back home  , from one of the best holidays ever!!! ...Brilliant weather until yesterday afternoon..Now to sort things out!!!"
0,1565096048,Mon Apr 20 05:53:13 PDT 2009,NO_QUERY,_whatshername,wanted to post Butch Walker's &quot;#1 Summer Jam&quot; but tweet fm doesn't have it.  #musicmonday
0,1573591336,Tue Apr 21 01:54:14 PDT 2009,NO_QUERY,mickeo4,Wish i was outside in the sun. 
0,1573940124,Tue Apr 21 03:34:08 PDT 2009,NO_QUERY,michelleyao,Waiting for sis to come back. Stuck outside my house. Forgot to bring house keys.  - http://tweet.sg
0,1563611168,Sun Apr 19 23:30:48 PDT 2009,NO_QUERY,KitsonCupcake,Work in the morning. it's so hot still. 
1,1556956383,Sun Apr 19 01:12:52 PDT 2009,NO_QUERY,jessicastrust,"@Kirsty_H_99 Yes, I prefer it the way I cook it  Sets you up for the day. Don't eat brek in the week, normally just a coffee"
1,1550681752,Sat Apr 18 06:55:49 PDT 2009,NO_QUERY,mitchmiller21,In London Town 
1,1468419055,Tue Apr 07 01:33:08 PDT 2009,NO_QUERY,Olliemac,Is a cracking sunny morning in belfast it 
1,1469046135,Tue Apr 07 04:58:55 PDT 2009,NO_QUERY,tsuki_88,is going to read Howl's Moving Castle which is awesome 
0,1573309378,Tue Apr 21 00:35:26 PDT 2009,NO_QUERY,kylenb,Blechh ... Ive come to the conclusion that i am sick!  Yuckkay.
1,1468131598,Mon Apr 06 23:53:19 PDT 2009,NO_QUERY,doogie23,@sexpensive Not really going  Wish I was though. Wasn't this hot.
1,1556337426,Sat Apr 18 22:27:25 PDT 2009,NO_QUERY,SammyAnne,Is cracking up that her mom gave the boys a talk about how I'm &quot;off limits cuz I'm 20!&quot; hahaha nice! 
1,1564542302,Mon Apr 20 03:58:29 PDT 2009,NO_QUERY,Natazzz,~ One more paper to grade and then it's time for a @eurout break 
1,1468770689,Tue Apr 07 03:38:44 PDT 2009,NO_QUERY,krissylozynsky,30 more mins of sleep? sure why not haha  night! waking up at 7ish. ugh.
0,1468846870,Tue Apr 07 04:02:25 PDT 2009,NO_QUERY,vivram,@silkywoven Sadly that's true! Football is definitely better than cricket 
1,1553648499,Sat Apr 18 14:50:12 PDT 2009,NO_QUERY,iHomeTech,@kathyIreland Were your last two tweets aimed at me? 
0,1468080181,Mon Apr 06 23:36:16 PDT 2009,NO_QUERY,grimorde,Very tired this morning - no idea why! Great start to the day 
1,1553335236,Sat Apr 18 13:59:36 PDT 2009,NO_QUERY,fabfrugtrina,"Done with party, cake was a hit!  Everyone loved the rainbow/tie dye effect and was surprised when we cut into it.  There was none left! "
1,1548809858,Fri Apr 17 22:02:14 PDT 2009,NO_QUERY,ashleyfan44eva,"just got back from driving around with my best friend. we hit jambajuice, then bustbuy, then taco bell  good day, good day."
1,1548643064,Fri Apr 17 21:32:16 PDT 2009,NO_QUERY,quericaerica,So happy to be a part of this  @OsaVirtuoso
1,1565195143,Mon Apr 20 06:09:07 PDT 2009,NO_QUERY,literaryhall,"And yes, you can partake in treats like that and maintain your shape "
0,1553702930,Sat Apr 18 14:59:07 PDT 2009,NO_QUERY,whatswhat_sian,@EmeraldDiscount Well Monty seems ok now. Hyper in fact. Ii think it clicks back in 
0,1559250748,Sun Apr 19 10:39:27 PDT 2009,NO_QUERY,tfink,Killed about 50 ticks our new shelter ferret had on his body - more to follow 
0,1573292624,Tue Apr 21 00:31:02 PDT 2009,NO_QUERY,myrandalove,@SoulGlowActivtr: How is chap stiques knee? 
0,1564198430,Mon Apr 20 02:16:44 PDT 2009,NO_QUERY,Little_Loz,Think i'll get off that mafia wars on Facebook its nothing but trouble!!!!! Well that and i hav no money!!!!! 
1,1551333321,Sat Apr 18 08:46:42 PDT 2009,NO_QUERY,emilyxpwns,Cartel in about eight hours!! 
1,1564542563,Mon Apr 20 03:58:33 PDT 2009,NO_QUERY,DarkPiano,@CoachCharrise Morning to you! 
